title,url,agency,location,salary,closing_date,search_term,source_file,description
"Registered Nurse-Associate Nurse Executive, Quality and Patient Safety",https://www.usajobs.gov/job/833178000,Veterans Health Administration,"Little Rock, Arkansas Little Rock, Arkansas",Not specified,Opening and closing dates Open 03/04/2025 to 03/13/2025,Network Administrator,usajobs_tech_jobs_20250310_232248.csv,
Registered Nurse - Associate Chief Nurse - Perioperative,https://www.usajobs.gov/job/833459500,Veterans Health Administration,"New Orleans, Louisiana New Orleans, Louisiana",Not specified,Opening and closing dates Open 03/10/2025 to 03/20/2025,Network Administrator,usajobs_tech_jobs_20250310_232248.csv,
Family Advocacy Program Clinical Supervisor,https://www.usajobs.gov/job/829330600,"Commander, Navy Installations","Oak Harbor, Washington Oak Harbor, Washington",Not specified,Opening and closing dates Open 01/24/2025 to 03/31/2025,Network Administrator,usajobs_tech_jobs_20250310_232248.csv,
Nurse IV (EHRM Clinical Specialist),https://www.usajobs.gov/job/833336000,Veterans Health Administration,"Vancouver, Washington Vancouver, Washington",Not specified,Opening and closing dates Open 03/06/2025 to 03/31/2025,Network Administrator,usajobs_tech_jobs_20250310_232248.csv,
IT SPECIALIST (SYSADMIN/CUSTSPT),https://www.usajobs.gov/job/832738100,Army National Guard Units,"Jackson, Mississippi Jackson, Mississippi",Not specified,Opening and closing dates Open 02/27/2025 to 03/13/2025,Network Administrator,usajobs_tech_jobs_20250310_232248.csv,
Health System Specialist,https://www.usajobs.gov/job/832702600,Veterans Health Administration,"Aurora, Colorado Aurora, Colorado",Not specified,Opening and closing dates Open 02/27/2025 to 03/10/2025,Network Administrator,usajobs_tech_jobs_20250310_232248.csv,
Regional Security Director (RSD),https://www.usajobs.gov/job/831472900,Transportation Security Administration,Multiple Locations,Not specified,Opening and closing dates Open 02/13/2025 to 03/17/2025,Network Administrator,usajobs_tech_jobs_20250310_232248.csv,
Health System Specialist (Graduate Healthcare Administration Training Program - GHATP) Trainee,https://www.usajobs.gov/job/831989000,Veterans Health Administration,"Dallas, Texas Dallas, Texas",Not specified,Opening and closing dates Open 02/20/2025 to 03/20/2025,Network Administrator,usajobs_tech_jobs_20250310_232248.csv,
Chief Nurse Surgical Services,https://www.usajobs.gov/job/832703100,Veterans Health Administration,"Phoenix, Arizona Phoenix, Arizona",Not specified,Opening and closing dates Open 02/26/2025 to 03/12/2025,Network Administrator,usajobs_tech_jobs_20250310_232248.csv,
IT SPECIALIST (SYSADMIN/INFOSEC),https://www.usajobs.gov/job/832391400,U.S. Pacific Fleet,"Corpus Christi, Texas Corpus Christi, Texas",Not specified,Opening and closing dates Open 02/25/2025 to 03/26/2025,Cloud Security Engineer,usajobs_tech_jobs_20250310_232248.csv,
IT Specialist (APPSW),https://www.usajobs.gov/job/828947200,Naval Supply Systems Command,"Naval Support Activity, Mechanicsburg, Pennsylvania Naval Support Activity, Mechanicsburg, Pennsylvania",Not specified,Opening and closing dates Open 01/24/2025 to 03/11/2025,Cloud Security Engineer,usajobs_tech_jobs_20250310_232248.csv,
IT SPECIALIST (NETWORK),https://www.usajobs.gov/job/832371600,Naval Sea Systems Command,"Naval Surface Warfare Center, Maryland Naval Surface Warfare Center, Maryland",Not specified,Opening and closing dates Open 02/26/2025 to 03/11/2025,Site Reliability Engineer,usajobs_tech_jobs_20250310_232248.csv,
ELECTRICAL ENGINEER/ELECTRONICS ENGINEERING,https://www.usajobs.gov/job/829027100,Naval Air Systems Command,"Point Mugu, California Point Mugu, California",Not specified,Opening and closing dates Open 01/23/2025 to 04/25/2025,Firmware Engineer,usajobs_tech_jobs_20250310_232248.csv,
Electronics Engineer (Validation Group),https://www.usajobs.gov/job/819076200,Defense Microelectronics Activity,"McClellan, California McClellan, California",Not specified,Opening and closing dates Open 11/14/2024 to 06/16/2025,Firmware Engineer,usajobs_tech_jobs_20250310_232248.csv,
Public Notice for Computer Engineer (Direct Hire),https://www.usajobs.gov/job/684261400,Federal Aviation Administration,May be filled in various FAA duty locations,Not specified,Opening and closing dates Open 09/23/2024 to 09/22/2025,Firmware Engineer,usajobs_tech_jobs_20250310_232248.csv,
PROGRAM ANALYST,https://www.usajobs.gov/job/832656500,Army Tank-Automotive and Armament Command (TACOM),"Warren, Michigan Warren, Michigan",Not specified,Opening and closing dates Open 02/28/2025 to 03/10/2025,Quantitative Analyst,usajobs_tech_jobs_20250310_232248.csv,
PROGRAM ANALYST,https://www.usajobs.gov/job/832661900,Army Tank-Automotive and Armament Command (TACOM),"Warren, Michigan Warren, Michigan",Not specified,Opening and closing dates Open 02/28/2025 to 03/10/2025,Quantitative Analyst,usajobs_tech_jobs_20250310_232248.csv,
OPERATIONS RESEARCH ANALYST,https://www.usajobs.gov/job/830045600,Immediate Office of the Chief of Naval Operations,"Pentagon, Arlington, Virginia Pentagon, Arlington, Virginia",Not specified,Opening and closing dates Open 02/04/2025 to 04/04/2025,Quantitative Analyst,usajobs_tech_jobs_20250310_232248.csv,
OPERATIONS RESEARCH ANALYST,https://www.usajobs.gov/job/830047300,Immediate Office of the Chief of Naval Operations,"Pentagon, Arlington, Virginia Pentagon, Arlington, Virginia",Not specified,Opening and closing dates Open 02/04/2025 to 04/04/2025,Quantitative Analyst,usajobs_tech_jobs_20250310_232248.csv,
Management and Program Analyst,https://www.usajobs.gov/job/833341400,Customs and Border Protection,"Washington, District of Columbia Washington, District of Columbia",Not specified,Opening and closing dates Open 03/07/2025 to 03/13/2025,Quantitative Analyst,usajobs_tech_jobs_20250310_232248.csv,
PROGRAM ANALYST,https://www.usajobs.gov/job/833365700,Customs and Border Protection,"Washington, District of Columbia Washington, District of Columbia",Not specified,Opening and closing dates Open 03/10/2025 to 03/14/2025,Quantitative Analyst,usajobs_tech_jobs_20250310_232248.csv,
PROGRAM ANALYST (TITLE 32),https://www.usajobs.gov/job/801279900,Army National Guard Units,"Springfield, Illinois Springfield, Illinois",Not specified,Opening and closing dates Open 07/25/2024 to 07/24/2025,Quantitative Analyst,usajobs_tech_jobs_20250310_232248.csv,
Procurement Analyst,https://www.usajobs.gov/job/832706900,U.S. Army Corps of Engineers,"Walla Walla, Washington Walla Walla, Washington",Not specified,Opening and closing dates Open 02/28/2025 to 03/13/2025,Quantitative Analyst,usajobs_tech_jobs_20250310_232248.csv,
Senior Communications Analyst (Visual),https://www.usajobs.gov/job/833326700,Government Accountability Office,Location Negotiable After Selection,Not specified,Opening and closing dates Open 03/07/2025 to 03/21/2025,Quantitative Analyst,usajobs_tech_jobs_20250310_232248.csv,
Program Analyst (Title 32) (Indefinite),https://www.usajobs.gov/job/832522800,Army National Guard Units,"Richmond, Virginia Richmond, Virginia",Not specified,Opening and closing dates Open 02/25/2025 to 03/26/2025,Quantitative Analyst,usajobs_tech_jobs_20250310_232248.csv,
Quality Assurance Tester,https://www.usajobs.gov/job/829366000,Department of Homeland Security - Agency Wide,"Springfield, Virginia Springfield, Virginia",Not specified,Opening and closing dates Open 01/27/2025 to 04/07/2025,Performance Tester,usajobs_tech_jobs_20250310_232248.csv,
Medical Instrument Technician (GI/ENDO),https://www.usajobs.gov/job/833257100,Veterans Health Administration,"East Orange, New Jersey East Orange, New Jersey",Not specified,Opening and closing dates Open 03/06/2025 to 03/14/2025,Performance Tester,usajobs_tech_jobs_20250310_232248.csv,
IT Cybersecurity Specialist (INFOSEC),https://www.usajobs.gov/job/832561800,Immediate Office of the Commander-in-Chief of the U.S. Army,"Wiesbaden, Germany Wiesbaden, Germany",Not specified,Opening and closing dates Open 02/26/2025 to 03/12/2025,Cybersecurity Analyst,usajobs_tech_jobs_20250310_232248.csv,
IT SPEC (INFOSEC),https://www.usajobs.gov/job/832793000,Air National Guard Units,"Eastover, South Carolina Eastover, South Carolina",Not specified,Opening and closing dates Open 02/27/2025 to 03/14/2025,Cybersecurity Analyst,usajobs_tech_jobs_20250310_232248.csv,
Threat Operations Analyst,https://www.usajobs.gov/job/804140300,Department of Homeland Security - Agency Wide,"Arlington, Virginia Arlington, Virginia",Not specified,Opening and closing dates Open 08/09/2024 to 05/01/2025,Cybersecurity Analyst,usajobs_tech_jobs_20250310_232248.csv,
ITSPEC (CUSTSPT),https://www.usajobs.gov/job/810088100,Air National Guard Units,"Cheyenne, Wyoming Cheyenne, Wyoming",Not specified,Opening and closing dates Open 09/17/2024 to 09/16/2025,Cybersecurity Analyst,usajobs_tech_jobs_20250310_232248.csv,
"Procurement Analyst (Information Systems), NF-04",https://www.usajobs.gov/job/832364600,Army Installation Management Command,"Fort Sam Houston, Texas Fort Sam Houston, Texas",Not specified,Opening and closing dates Open 02/24/2025 to 03/17/2025,Database Administrator,usajobs_tech_jobs_20250310_232248.csv,
ITSPEC (SYSADMIN) (TITLE 32),https://www.usajobs.gov/job/832588200,Air National Guard Units,"Tyndall AFB, Florida Tyndall AFB, Florida",Not specified,Opening and closing dates Open 02/27/2025 to 03/28/2025,Database Administrator,usajobs_tech_jobs_20250310_232248.csv,
Information Technology Specialist (Security/Systems Administration),https://www.usajobs.gov/job/832225000,U.S. Army Cyber Command,"Stuttgart, Germany Stuttgart, Germany",Not specified,Opening and closing dates Open 02/27/2025 to 03/12/2025,Database Administrator,usajobs_tech_jobs_20250310_232248.csv,
Contract Administrator,https://www.usajobs.gov/job/832652500,Defense Contract Management Agency,"Moorestown, New Jersey Moorestown, New Jersey",Not specified,Opening and closing dates Open 02/26/2025 to 03/10/2025,Database Administrator,usajobs_tech_jobs_20250310_232248.csv,
Contract Administrator,https://www.usajobs.gov/job/832580300,Defense Contract Management Agency,"Syracuse, New York Syracuse, New York",Not specified,Opening and closing dates Open 02/26/2025 to 03/10/2025,Database Administrator,usajobs_tech_jobs_20250310_232248.csv,
IT SPECIALIST (SYSADMIN/CUSTSPT),https://www.usajobs.gov/job/832738100,Army National Guard Units,"Jackson, Mississippi Jackson, Mississippi",Not specified,Opening and closing dates Open 02/27/2025 to 03/13/2025,Database Administrator,usajobs_tech_jobs_20250310_232248.csv,
"Program Analyst, Healthcare Compliance (O-4 Billet) Non-Supervisory",https://www.usajobs.gov/job/812018600,Immigration and Customs Enforcement,Multiple Locations,Not specified,Opening and closing dates Open 10/01/2024 to 09/30/2025,Database Administrator,usajobs_tech_jobs_20250310_232248.csv,
ACCOUNTING TECHNICIAN,https://www.usajobs.gov/job/832747700,Air Force Global Strike Command,"Malmstrom AFB, Montana Malmstrom AFB, Montana",Not specified,Opening and closing dates Open 02/27/2025 to 03/13/2025,Database Administrator,usajobs_tech_jobs_20250310_232248.csv,
Supervisory Health System Specialist,https://www.usajobs.gov/job/833369500,Veterans Health Administration,Multiple Locations,Not specified,Opening and closing dates Open 03/07/2025 to 03/11/2025,Database Administrator,usajobs_tech_jobs_20250310_232248.csv,
Supervisory Health System Specialist - Credentialing & Privileging Manager,https://www.usajobs.gov/job/833363900,Veterans Health Administration,"Bronx, New York Bronx, New York",Not specified,Opening and closing dates Open 03/07/2025 to 03/17/2025,Database Administrator,usajobs_tech_jobs_20250310_232248.csv,
Supervisory Health System Spec,https://www.usajobs.gov/job/833364500,Veterans Health Administration,"Bronx, New York Bronx, New York",Not specified,Opening and closing dates Open 03/07/2025 to 03/17/2025,Database Administrator,usajobs_tech_jobs_20250310_232248.csv,
Supervisory Health System Specialist (C&P Manager),https://www.usajobs.gov/job/832722800,Veterans Health Administration,"New York, New York New York, New York",Not specified,Opening and closing dates Open 02/27/2025 to 03/26/2025,Database Administrator,usajobs_tech_jobs_20250310_232248.csv,
IT SPECIALIST (SYSADMIN),https://www.usajobs.gov/job/833283100,Air National Guard Units,"Des Moines, Iowa Des Moines, Iowa",Not specified,Opening and closing dates Open 03/06/2025 to 03/20/2025,Database Administrator,usajobs_tech_jobs_20250310_232248.csv,
Social Worker (Section Chief),https://www.usajobs.gov/job/833111000,Veterans Health Administration,"Portsmouth, Virginia Portsmouth, Virginia",Not specified,Opening and closing dates Open 03/03/2025 to 03/13/2025,Database Administrator,usajobs_tech_jobs_20250310_232248.csv,
Cemetery Caretaker,https://www.usajobs.gov/job/833241200,National Cemetery Administration,"Bay Pines, Florida Bay Pines, Florida",Not specified,Opening and closing dates Open 03/05/2025 to 03/14/2025,DBA,usajobs_tech_jobs_20250310_232248.csv,
Vulnerability Assessment - Technical,https://www.usajobs.gov/job/830897100,DHS Headquarters,Multiple Locations,Not specified,Opening and closing dates Open 02/10/2025 to 03/12/2025,Penetration Tester,usajobs_tech_jobs_20250310_232248.csv,
IT SPEC (INFOSEC),https://www.usajobs.gov/job/832793000,Air National Guard Units,"Eastover, South Carolina Eastover, South Carolina",Not specified,Opening and closing dates Open 02/27/2025 to 03/14/2025,IT Consultant,usajobs_tech_jobs_20250310_232248.csv,
ITSPEC (CUSTOMER SUPPORT),https://www.usajobs.gov/job/806611100,Air National Guard Units,"Eielson AFB, Alaska Eielson AFB, Alaska",Not specified,Opening and closing dates Open 08/26/2024 to 08/25/2025,IT Consultant,usajobs_tech_jobs_20250310_232248.csv,
ITSPEC (CUSTSPT),https://www.usajobs.gov/job/810088100,Air National Guard Units,"Cheyenne, Wyoming Cheyenne, Wyoming",Not specified,Opening and closing dates Open 09/17/2024 to 09/16/2025,IT Consultant,usajobs_tech_jobs_20250310_232248.csv,
IT SPECIALIST,https://www.usajobs.gov/job/811434300,Air Force Materiel Command,Multiple Locations,Not specified,Opening and closing dates Open 09/24/2024 to 09/23/2025,IT Consultant,usajobs_tech_jobs_20250310_232248.csv,
IT SPECIALIST (SYSADMIN),https://www.usajobs.gov/job/814700500,Naval Air Systems Command,"China Lake, California China Lake, California",Not specified,Opening and closing dates Open 10/22/2024 to 04/22/2025,IT Consultant,usajobs_tech_jobs_20250310_232248.csv,
IT Specialist,https://www.usajobs.gov/job/826601200,U.S. Army Test and Evaluation Command,Multiple Locations,Not specified,Opening and closing dates Open 01/01/2025 to 12/31/2025,IT Consultant,usajobs_tech_jobs_20250310_232248.csv,
IT Specialist,https://www.usajobs.gov/job/826604100,U.S. Army Test and Evaluation Command,Multiple Locations,Not specified,Opening and closing dates Open 01/01/2025 to 12/31/2025,IT Consultant,usajobs_tech_jobs_20250310_232248.csv,
IT SPECIALIST (APPSW),https://www.usajobs.gov/job/827501800,Naval Education and Training Command,"Naval Air Station Pensacola, Florida Naval Air Station Pensacola, Florida",Not specified,Opening and closing dates Open 01/13/2025 to 07/14/2025,IT Consultant,usajobs_tech_jobs_20250310_232248.csv,
Information Technology,https://www.usajobs.gov/job/828872400,Department of the Air Force - Agency Wide,Location Negotiable After Selection,Not specified,Opening and closing dates Open 01/21/2025 to 01/20/2026,IT Consultant,usajobs_tech_jobs_20250310_232248.csv,
Information Technology,https://www.usajobs.gov/job/828878600,Department of the Air Force - Agency Wide,Location Negotiable After Selection,Not specified,Opening and closing dates Open 01/21/2025 to 01/20/2026,IT Consultant,usajobs_tech_jobs_20250310_232248.csv,
IT Specialist (APPSW),https://www.usajobs.gov/job/828947200,Naval Supply Systems Command,"Naval Support Activity, Mechanicsburg, Pennsylvania Naval Support Activity, Mechanicsburg, Pennsylvania",Not specified,Opening and closing dates Open 01/24/2025 to 03/11/2025,IT Consultant,usajobs_tech_jobs_20250310_232248.csv,
IT SPECIALIST (NETWORK),https://www.usajobs.gov/job/829387000,Army National Guard Units,"Augusta, Maine Augusta, Maine",Not specified,Opening and closing dates Open 01/27/2025 to 03/14/2025,IT Consultant,usajobs_tech_jobs_20250310_232248.csv,
